Lab@20140409,opp
Unknown@20031105,opp
Con@20081119,opp
Con@20180117,gov
Unknown@20030430,opp
Lab@20050706,gov
Unknown@20010124,opp
Unknown@20000308,opp
Lab@20051026,gov
Lab/Co-op@20101020,opp
Lab@20100630,opp
Con@20051102,opp
Con@20120711,gov
Lab@20171101,opp
Lab@20140910,opp
Lab@20060125,gov
SNP@20130612,opp
Con@20040204,opp
Con@20031210,opp
Lab@20050615,gov
Con@20080702,opp
Unknown@20030709,opp
Lab@20121205,opp
Con@20140910,gov
Lab@20160720,opp
Con@20141119,gov
Con@20171220,gov
Con@20081105,opp
Lab@20180131,opp
Con@20180228,gov
LD@20040107,opp
Con@20040915,opp
Con@20110302,gov
Con@20111207,gov
Con@20150909,gov
Con@20180221,gov
Con@20070523,opp
Lab@20131127,opp
Con@20160706,gov
Unknown@20020410,opp
Lab@20150128,opp
Lab@20110323,opp
LD@20061129,opp
Lab@20160720,opp
Con@20040128,opp
Lab@20131218,opp
Con@20161012,gov
Con@20040128,opp
Con@20110629,gov
Unknown@20011121,opp
Con@20040908,opp
Lab@20120912,opp
Lab@20040114,gov
Lab@20180425,opp
SNP@20171129,opp
Con@20170426,gov
Con@20041013,opp
Con@20161214,gov
Con@20150204,gov
Con@20110629,gov
Lab@20100616,opp
Lab@20051123,gov
Lab@20040211,gov
Con@20130130,gov
Lab@20141119,opp
Con@20050525,opp
LD@20090325,opp
Lab@20141015,opp
Lab@20150225,opp
Unknown@20020508,opp
Con@20120418,gov
Lab@20050119,gov
Con@20151209,gov
Lab@20121024,opp
Con@20140625,gov
Lab@20100630,opp
Unknown@19991208,opp
LD@20120208,gov
Lab@20130717,opp
Con@20131204,gov
Con@20050706,opp
Unknown@20020508,opp
SNP@20151216,opp
Lab@20060201,gov
Lab@20121128,opp
Con@20110706,gov
Lab@20110504,opp
Unknown@20010314,opp
Lab/ Co-op@20100616,opp
Lab@20040211,gov
LD@20141029,gov
Con@20080625,opp
Lab@20170208,opp
Unknown@20001108,opp
Con@20140319,gov
Con@20051019,opp
Con@20140618,gov
Con@20071205,opp
Unknown@20030122,opp
LD@20100915,gov
SNP@20150610,opp
Unknown@20020522,opp
Lab@20140716,opp
Con@20050615,opp
Con@20100714,gov
Unknown@20021127,opp
Unknown@20030910,opp
Lab@20150304,opp
Lab@20140702,opp
Unknown@20010404,opp
Unknown@20011121,opp
Unknown@20021218,opp
Lab@20110309,opp
LD@20130109,gov
Lab@20100707,opp
Unknown@20031022,opp
Lab@20110713,opp
Con@20041215,opp
Lab@20150311,opp
Con@20160427,gov
Con@20090617,opp
Con@20180509,gov
Con@20121212,gov
Lab/Co-op@20140129,opp
Lab@20120613,opp
Con@20170308,gov
UUP@20050126,opp
Lab@20140115,opp
Con@20180110,gov
Con@20090603,opp
Con@20151209,gov
Con@20100915,gov
SNP@20150701,opp
Lab@20171018,opp
Lab@20070228,gov
Lab@20120516,opp
Con@20131127,gov
Lab/Co-op@20040128,gov
Con@20160713,gov
Con@20060426,opp
Con@20170222,gov
Lab@20140709,opp
Unknown@20020410,opp
Unknown@20000621,opp
Con@20151014,gov
LD@20080305,opp
Unknown@20030709,opp
Con@20170315,gov
Con@20051012,opp
Con@20040526,opp
Lab@20150325,opp
Con@20100310,opp
Con@20071212,opp
Unknown@20021106,opp
Lab@20040721,gov
Con@20051109,opp
Unknown@20011107,opp
Lab@20180314,opp
LD@20130130,gov
Con@20070606,opp
Con@20160316,gov
Con@20160427,gov
Unknown@20020724,opp
LD@20040721,opp
Lab@20060308,gov
Lab@20131023,opp
Con@20050302,opp
Con@20090603,opp
Lab@20140709,opp
Lab@20131211,opp
Con@20120314,gov
Con@20040114,opp
Con@20101110,gov
Unknown@20030326,opp
Unknown@20000202,opp
Lab/Co-op@20160720,opp
Lab@20150225,opp
Lab@20110511,opp
Con@20180418,gov
Lab@20070307,gov
Con@20170208,gov
Unknown@20000510,opp
LD@20060426,opp
Con@20160316,gov
Lab@20161102,opp
Unknown@20011114,opp
Con@20040428,opp
Lab/Co-op@20110323,opp
Unknown@20030709,opp
Con@20150624,gov
Lab@20150211,opp
Con@20120912,gov
Lab@20090429,gov
Con@20170719,gov
Con@20071121,opp
Con@20140430,gov
Con@20140514,gov
Lab@20101020,opp
Con@20180110,gov
Lab@20130313,opp
SNP@20161026,opp
Con@20180321,gov
Lab@20180425,opp
Lab@20040908,gov
Unknown@20030226,opp
Lab@20060301,gov
Lab@20131211,opp
Lab@20101103,opp
Con@20161207,gov
Unknown@20030312,opp
Con@20100616,gov
Con@20100317,opp
Lab@20081015,gov
Unknown@20010718,opp
UUP@20041117,opp
Lab@20080326,gov
SNP@20031210,opp
Lab@20040623,gov
UUP@20160203,opp
Con@20120620,gov
Unknown@20001025,opp
Con@20141217,gov
Lab@20140205,opp
LD@20050608,opp
Lab@20180221,opp
Con@20100317,opp
Con@20050608,opp
Con@20060426,opp
Unknown@20020626,opp
Lab@20150128,opp
LD@20070321,opp
Lab@20140312,opp
Lab@20170712,opp
Unknown@20021211,opp
Con@20140319,gov
LD@20080319,opp
Con@20110518,gov
LD@20041027,opp
SNP@20151209,opp
Con@20141105,gov
Con@20131120,gov
Con@20110713,gov
Lab@20150107,opp
Con@20180228,gov
Lab@20161019,opp
Lab@20160413,opp
Lab@20180110,opp
Unknown@20030430,opp
Con@20060419,opp
Unknown@20001122,opp
Con@20110504,gov
Con@20160720,gov
Unknown@20031105,opp
Lab/Co-op@20150617,opp
Lab@20130612,opp
Unknown@20001213,opp
Lab@20130710,opp
LD@20110622,gov
Lab@20170913,opp
Con@20170301,gov
Con@20140910,gov
Lab@20151118,opp
Con@20110622,gov
Lab/ Co-op@20110427,opp
Lab@20150128,opp
Lab@20160113,opp
Lab@20130626,opp
Unknown@20011219,opp
Lab@20041215,gov
Con@20151209,gov
Lab@20171213,opp
Con@20160615,gov
Lab@20050302,gov
PC@20180502,opp
Lab@20120222,opp
Unknown@20031015,opp
Lab@20120201,opp
Unknown@20010307,opp
Lab/Co-op@20111207,opp
Con@20151216,gov
Lab@20120111,opp
Con@20110119,gov
Lab@20130424,opp
Con@20040428,opp
Con@20150617,gov
Lab@20110112,opp
Con@20121121,gov
LD@20150114,gov
Con@20131030,gov
Lab@20060315,gov
SNP@20151216,opp
Con@20050406,opp
Con@20180418,gov
Unknown@20020313,opp
LD@20110209,gov
Con@20180207,gov
Lab@20140205,opp
LD@20120425,gov
Lab@20161130,opp
Con@20150708,gov
Con@20170712,gov
Lab@20160210,opp
Con@20141105,gov
Lab/Co-op@20130213,opp
Lab@20111207,opp
UKIP@20141015,opp
Con@20180418,gov
LD@20060503,opp
Lab@20160210,opp
Lab@20130320,opp
Lab@20121121,opp
Unknown@20030326,opp
Unknown@20010131,opp
Lab@20140205,opp
Unknown@20030611,opp
Con@20080116,opp
Lab@20130424,opp
Con@20110330,gov
Lab@20051116,gov
Con@20130130,gov
Con@20150603,gov
Lab@20171220,opp
Lab@20171011,opp
LD@20121107,gov
Lab@20110427,opp
Lab@20160427,opp
Con@20050112,opp
Lab@20141203,opp
Con@20081217,opp
Con@20060315,opp
LD@20040204,opp
Lab@20140402,opp
Con@20140507,gov
Lab@20051214,gov
Lab@20160713,opp
Con@20051026,opp
Con@20101215,gov
SNP@20160309,opp
Con@20111130,gov
Lab@20180425,opp
Con@20040915,opp
Lab@20120111,opp
Lab@20070509,gov
DUP@20050720,opp
Lab@20100721,opp
Lab@20120905,opp
Con@20160525,gov
Lab@20100616,opp
Con@20140910,gov
Lab@20151021,opp
Unknown@20011114,opp
LD@20051116,opp
DUP@20170628,cas
Con@20070516,opp
Con@20040317,opp
Con@20130213,gov
Lab@20180502,opp
Unknown@20020717,opp
Con@20041201,opp
Lab@20150617,opp
Unknown@20030702,opp
Lab@20120208,opp
Lab@20090401,gov
Lab@20121017,opp
SDLP@20070131,opp
Con@20110323,gov
LD@20040526,opp
Con@20170719,gov
Lab@20160907,opp
Lab@20170419,opp
Con@20140226,gov
Unknown@20020206,opp
Con@20171220,gov
Lab@20150909,opp
Con@20140903,gov
LD@20130612,gov
Con@20160525,gov
Lab@20060322,gov
Unknown@20020109,opp
Con@20140402,gov
Lab@20170301,opp
Lab@20101027,opp
Lab@20110126,opp
Con@20110202,gov
Con@20090715,opp
Lab@20040128,gov
Lab@20151021,opp
Lab@20161102,opp
Unknown@19991208,opp
Unknown@20011107,opp
Con@20070718,opp
Unknown@20020206,opp
Con@20101215,gov
Lab@20170322,opp
Unknown@20030507,opp
Con@20150107,gov
Lab@20120905,opp
Lab/Co-op@20110126,opp
Con@20080702,opp
Lab@20141105,opp
Lab@20180228,opp
Unknown@19991201,opp
Lab@20131218,opp
Lab@20060308,gov
Unknown@20020116,opp
Con@20100609,gov
Lab@20100623,opp
Con@20131030,gov
Con@20170913,gov
Lab@20100609,opp
Lab@20040526,gov
Unknown@20020508,opp
Con@20161116,gov
Con@20180124,gov
Con@20080521,opp
Lab@20160427,opp
Lab@20160511,opp
Lab@20110216,opp
Unknown@20000112,opp
Con@20120418,gov
Lab@20140618,opp
Con@20090114,opp
Lab@20131218,opp
Con@20180328,gov
Con@20160713,gov
LD@20040908,opp
Lab@20180221,opp
Unknown@20030402,opp
SNP@20160323,opp
LD@20080319,opp
Lab@20050209,gov
Unknown@20031029,opp
Lab@20160706,opp
Con@20171115,gov
Con@20091111,opp
Con@20140115,gov
LD@20170308,opp
LD@20130213,gov
Con@20070711,opp
Lab@20141015,opp
Con@20161019,gov
Lab@20040630,gov
Lab@20120912,opp
Unknown@20001213,opp
Lab@20140122,opp
Lab@20161123,opp
Con@20040519,opp
SNP@20170329,opp
Lab@20140326,opp
SNP@20160413,opp
Con@20180131,gov
Lab@20131016,opp
Con@20120125,gov
Lab@20150624,opp
Unknown@20031029,opp
Lab@20150715,opp
Lab/Co-op@20110615,opp
Lab@20121205,opp
Con@20151209,gov
Con@20150617,gov
Lab@20110907,opp
Con@20140625,gov
Con@20060426,opp
Con@20130109,gov
Lab@20100721,opp
Con@20110126,gov
Lab@20050713,gov
Unknown@20000209,opp
Con@20060322,opp
Con@20080514,opp
LD@20040211,opp
Con@20110713,gov
Lab@20160420,opp
SNP@20180328,opp
Lab@20141119,opp
Unknown@20020424,opp
Con@20120222,gov
Con@20061122,opp
Con@20120620,gov
Lab@20110427,opp
Con@20120425,gov
LD@20080130,opp
Lab@20130911,opp
Con@20180228,gov
Con@20160127,gov
Lab@20110119,opp
Con@20150708,gov
Lab@20110316,opp
Con@20041117,opp
Con@20150617,gov
Lab@20040609,gov
Unknown@20030409,opp
Con@20170628,gov
LD@20140625,gov
Lab@20110615,opp
Lab@20101027,opp
SNP@20060308,opp
Con@20110112,gov
Con@20050302,opp
Lab@20111109,opp
Lab@20131120,opp
SNP@20170315,opp
Con@20100317,opp
Unknown@20001129,opp
Lab@20100609,opp
Con@20071128,opp
Lab@20051130,gov
Unknown@20000308,opp
Con@20080227,opp
Con@20141022,gov
SNP@20150916,opp
Con@20180516,gov
Con@20061206,opp
DUP@20141105,opp
Con@20180131,gov
Con@20180509,gov
Unknown@20000712,opp
Con@20070307,opp
Con@20071205,opp
Con@20080604,opp
DUP@20121128,opp
Lab@20120711,opp
Unknown@20030716,opp
Lab@20081119,gov
Lab@20141105,opp
Unknown@20030716,opp
Con@20161207,gov
Con@20150325,gov
Lab@20131127,opp
Lab/Co-op@20040616,gov
Con@20161207,gov
Lab@20130424,opp
Lab@20120516,opp
Lab@20120912,opp
Lab@20160309,opp
Con@20110112,gov
Con@20130306,gov
Unknown@20030430,opp
Con@20140910,gov
Lab@20040303,gov
Lab@20140305,opp
Lab@20040211,gov
LD@20140709,gov
Unknown@20011017,opp
Lab@20131218,opp
Lab@20150304,opp
Lab@20130227,opp
Unknown@20010117,opp
Lab@20110518,opp
Con@20171115,gov
Con@20120125,gov
Con@20110504,gov
Lab@20110209,opp
Lab@20110504,opp
Lab@20070627,gov
Unknown@20020717,opp
Con@20090318,opp
Con@20070502,opp
SNP@20161102,opp
Lab@20171025,opp
Con@20110504,gov
Lab/Co-op@20100630,opp
Con@20060201,opp
Lab@20050713,gov
Con@20170315,gov
Con@20101110,gov
SNP@20110615,opp
LD@20111123,gov
Con@20050302,opp
Lab@20170426,opp
Con@20040623,opp
Lab@20161116,opp
Lab@20120418,opp
Con@20060201,opp
Con@20140305,gov
Unknown@20021218,opp
Lab@20120425,opp
Lab@20150107,opp
Con@20140226,gov
Con@20130206,gov
Unknown@20000614,opp
Lab/Co-op@20101027,opp
Unknown@20020109,opp
Con@20150114,gov
Lab@20051026,gov
Unknown@20000503,opp
Unknown@20010627,opp
Con@20070117,opp
Unknown@20010711,opp
Lab@20110119,opp
Con@20140910,gov
SNP@20151216,opp
Lab@20140226,opp
Unknown@20011219,opp
Con@20130213,gov
Con@20110615,gov
Con@20120307,gov
Lab@20160323,opp
Unknown@20030212,opp
Con@20160511,gov
Con@20060315,opp
Lab@20140716,opp
LD@20060503,opp
Con@20120111,gov
Lab@20060503,gov
Unknown@20030917,opp
SNP@20180110,opp
Lab@20140903,opp
Lab/Co-op@20150304,opp
LD@20031217,opp
Con@20091028,opp
Unknown@20010502,opp
Lab@20140402,opp
Lab@20171025,opp
Lab@20130424,opp
Unknown@20030709,opp
LD@20060125,opp
Unknown@20030305,opp
PC@20070228,opp
Lab@20051026,gov
LD@20050309,opp
Con@20071024,opp
Lab@20060322,gov
Lab@20150121,opp
Con@20150225,gov
Con@20070627,opp
Lab@20120229,opp
Unknown@20021127,opp
Unknown@20030618,opp
Con@20120208,gov
Lab@20130605,opp
SNP@20121212,opp
Con@20090318,opp
SNP@20170628,opp
Unknown@20020724,opp
Con@20071017,opp
Unknown@20010425,opp
Con@20040211,opp
Lab@20080116,gov
Lab@20180321,opp
Con@20110629,gov
Unknown@20020626,opp
Lab@20171129,opp
Lab/Co-op@20140212,opp
Unknown@20020424,opp
SNP@20160106,opp
Con@20141126,gov
Unknown@20030604,opp
UUP@20040512,opp
Lab@20120111,opp
Lab@20141210,opp
Unknown@20020515,opp
Con@20161019,gov
Con@20170628,gov
Con@20090325,opp
Con@20040630,opp
Lab@20051026,gov
Lab/Co-op@20120118,opp
Con@20160420,gov
Con@20170315,gov
Lab@20060201,gov
Lab@20110914,opp
Lab@20121219,opp
Con@20150204,gov
Con@20070509,opp
Lab/Co-op@20140205,opp
Lab@20171101,opp
Green@20161130,opp
Lab@20161019,opp
Con@20100714,gov
Con@20100602,gov
Unknown@20000419,opp
Lab/Co-op@20131030,opp
Unknown@20020522,opp
SNP@20170308,opp
SNP@20111019,opp
Con@20140122,gov
Con@20160720,gov
Lab@20060201,gov
Lab@20161019,opp
Unknown@20001129,opp
Con@20070606,opp
Con@20040512,opp
Lab@20150204,opp
Unknown@20030521,opp
LD@20131204,gov
Lab@20041215,gov
Con@20130320,gov
Con@20151014,gov
Con@20160713,gov
Lab@20100714,opp
Con@20141203,gov
Lab@20150114,opp
Lab@20120711,opp
DUP@20110330,opp
Con@20051116,opp
Lab@20100714,opp
Lab@20111019,opp
Lab@20171220,opp
Lab@20050209,gov
Unknown@20010509,opp
Lab@20090520,gov
Unknown@20021023,opp
LD@20150204,gov
Unknown@19991208,opp
Con@20111102,gov
Con@20130130,gov
Alliance@20150311,opp
Unknown@20010509,opp
Con@20140430,gov
LD@20051214,opp
Lab@20180124,opp
Lab@20131211,opp
Lab@20141217,opp
LD@20140409,gov
Lab@20100721,opp
Unknown@20030212,opp
Lab@20060118,gov
LD@20060322,opp
LD@20110309,gov
Lab@20131016,opp
Unknown@20011114,opp
Lab@20100721,opp
Con@20040121,opp
Con@20160907,gov
Con@20051026,opp
Lab@20160203,opp
LD@20120418,gov
Con@20120912,gov
Lab@20110202,opp
Lab@20130227,opp
Lab@20170719,opp
Lab@20150107,opp
Unknown@20010314,opp
Unknown@20001213,opp
Lab@20130130,opp
Lab@20150603,opp
LD@20130424,gov
Con@20161207,gov
LD@20050706,opp
Unknown@20010328,opp
Lab@20140611,opp
Unknown@20020410,opp
Lab@20120425,opp
LD@20050629,opp
SDLP@20080312,opp
Lab@20130619,opp
Unknown@20010328,opp
DUP@20140910,opp
Con@20140903,gov
Con@20051207,opp
Lab@20060322,gov
Con@20160608,gov
Unknown@20020109,opp
Lab@20140402,opp
Lab@20120229,opp
Con@20100630,gov
Con@20051116,opp
Lab@20151014,opp
Con@20131204,gov
SDLP@20111019,opp
SNP@20171011,opp
Con@20050608,opp
Lab@20110518,opp
Unknown@20000322,opp
Con@20180207,gov
Lab@20120418,opp
Lab@20110202,opp
Lab@20130515,opp
Con@20140910,gov
Unknown@20000524,opp
Lab@20160907,opp
Lab@20180110,opp
Lab@20150624,opp
LD@20130515,gov
Con@20040707,opp
Lab@20150304,opp
Lab@20101201,opp
LD@20050720,opp
Con@20110504,gov
Unknown@20030212,opp
DUP@20110216,opp
Con@20160525,gov
Con@20060315,opp
Con@20140108,gov
Lab@20141015,opp
Lab@20131106,opp
SNP@20170705,opp
Con@20160907,gov
Con@20101020,gov
LD@20051102,opp
Lab@20170201,opp
Lab@20160615,opp
Con@20140618,gov
Lab@20150304,opp
Con@20120425,gov
Lab@20131127,opp
Con@20040121,opp
Con@20180509,gov
Lab@20160309,opp
Con@20170712,gov
Con@20140205,gov
Unknown@20030910,opp
Lab@20140702,opp
Lab@20171025,opp
DUP@20180328,cas
Unknown@20021030,opp
Lab@20051207,gov
Con@20060503,opp
Unknown@20000112,opp
Con@20150617,gov
Con@20130904,gov
Con@20180314,gov
Lab@20140305,opp
Con@20180321,gov
Unknown@20031029,opp
Unknown@20031015,opp
Lab@20120613,opp
Con@20140507,gov
Lab@20130619,opp
Con@20180516,gov
Lab@20080430,gov
Con@20140212,gov
Lab@20070228,gov
Lab@20180328,opp
Con@20141105,gov
Con@20121205,gov
Con@20040616,opp
Unknown@19991208,opp
DUP@20140625,opp
Lab@20040512,gov
Con@20040609,opp
Con@20151209,gov
Lab@20140507,opp
LD@20140122,gov
Con@20040721,opp
Lab@20141210,opp
Lab@20121219,opp
Lab@20060426,gov
Con@20121212,gov
LD@20041103,opp
Lab/Co-op@20080130,gov
Unknown@20030305,opp
Lab@20051130,gov
Unknown@20010110,opp
LD@20131023,gov
Lab@20100908,opp
Lab@20131204,opp
Con@20130710,gov
Con@20041117,opp
Unknown@20030326,opp
Lab@20060301,gov
DUP@20180516,cas
Unknown@20000517,opp
Con@20041215,opp
LD@20110119,gov
Unknown@20020206,opp
Unknown@20011107,opp
LD@20051207,opp
Unknown@20041103,opp
LD@20101117,gov
LD@20031217,opp
Lab@20111214,opp
UKIP@20160323,opp
Con@20130213,gov
Lab@20140122,opp
Lab@20101013,opp
Lab/Co-op@20060329,gov
Unknown@20000412,opp
DUP@20110112,opp
Unknown@20000202,opp
Unknown@20001213,opp
Lab@20110622,opp
Con@20120314,gov
Lab@20180124,opp
Con@20110302,gov
SNP@20160511,opp
Con@20070117,opp
Unknown@20011219,opp
Con@20140910,gov
Con@20160316,gov
Unknown@20031029,opp
Con@20151118,gov
Lab@20150304,opp
Con@20080521,opp
Con@20150204,gov
Con@20171129,gov
Lab@20170719,opp
Unknown@20010124,opp
Lab@20150121,opp
SNP@20041201,opp
Con@20101110,gov
Lab@20160706,opp
Con@20110126,gov
Con@20040526,opp
Lab@20150325,opp
Lab@20140115,opp
LD@20040225,opp
Con@20161207,gov
SNP@20180502,opp
SNP@20180307,opp
Con@20080305,opp
Lab@20071121,gov
Lab@20060125,gov
Unknown@20010425,opp
Con@20060315,opp
Lab/Co-op@20031217,gov
Lab@20121219,opp
Con@20140129,gov
Unknown@20000628,opp
Con@20160608,gov
Lab@20151209,opp
Con@20121107,gov
Con@20151209,gov
Con@20150708,gov
Unknown@20031112,opp
Con@20120201,gov
Unknown@20030625,opp
Unknown@20020116,opp
Con@20111102,gov
Con@20170419,gov
Lab@20040526,gov
Unknown@20000301,opp
Lab@20151104,opp
Lab@20050720,gov
Lab@20151014,opp
Lab@20120307,opp
Con@20130619,gov
LD@20040512,opp
Lab@20130515,opp
Con@20151118,gov
LD@20051102,opp
Lab@20170705,opp
LD@20100317,opp
Unknown@20030507,opp
Unknown@20020306,opp
Lab@20180509,opp
Con@20110209,gov
Con@20051019,opp
Con@20150909,gov
Con@20100714,gov
Con@20041027,opp
Lab@20110629,opp
Unknown@20000209,opp
Unknown@20021204,opp
Unknown@20001115,opp
Con@20140910,gov
Con@20180509,gov
Con@20180207,gov
Lab@20130320,opp
Unknown@20010314,opp
Con@20161012,gov
Lab@20090624,gov
SNP@20170201,opp
Con@20140129,gov
Con@20130605,gov
Unknown@20020522,opp
Lab@20140402,opp
Con@20130710,gov
SNP@20151014,opp
Con@20150909,gov
Con@20111109,gov
Lab@20141022,opp
Con@20060301,opp
Lab@20170719,opp
Con@20040211,opp
Con@20150708,gov
Unknown@20010502,opp
LD@20140205,gov
PC@20101124,opp
Lab@20130605,opp
Con@20160309,gov
Con@20140618,gov
Con@20100707,gov
Lab@20171220,opp
Lab@20140507,opp
Con@20180307,gov
Con@20110713,gov
Lab@20031217,gov
Con@20040225,opp
Lab@20130313,opp
Unknown@20020508,opp
Lab@20040915,gov
Lab@20140625,opp
Unknown@20031022,opp
Unknown@20030226,opp
Lab@20161123,opp
Unknown@20020109,opp
Con@20180516,gov
Con@20060301,opp
Lab@20070207,gov
Con@20061213,opp
Con@20070418,opp
Con@20130911,gov
Lab@20141126,opp
Unknown@20010117,opp
Unknown@20000726,opp
Lab@20130717,opp
Unknown@19991124,opp
Unknown@19991124,opp
Con@20131127,gov
SNP@20180321,opp
Unknown@20010307,opp
Lab@20040114,gov
Con@20100721,gov
Lab@20070418,gov
Lab@20160615,opp
Lab@20120118,opp
Unknown@20020501,opp
Lab@20101013,opp
Con@20050202,opp
Lab@20120711,opp
Con@20170426,gov
Con@20040707,opp
Con@20171025,gov
LD@20040225,opp
Con@20140312,gov
Unknown@20020410,opp
Lab/Co-op@20180328,opp
SNP@20180418,opp
Con@20170906,gov
Lab@20121212,opp
Lab@20140716,opp
Lab@20110216,opp
Unknown@20010704,opp
Lab@20180328,opp
Lab@20140205,opp
LD@20141015,gov
Lab@20131106,opp
Unknown@20031119,opp
Con@20130612,gov
SNP@20151014,opp
Con@20120704,gov
Con@20050316,opp
Lab@20151104,opp
Con@20081105,opp
Lab@20120905,opp
Con@20050323,opp
Con@20160608,gov
Lab@20110316,opp
Lab@20080130,gov
Lab@20101027,opp
Con@20110518,gov
Lab@20150916,opp
Con@20090513,opp
Con@20041110,opp
Con@20170906,gov
Con@20050126,opp
Con@20051214,opp
Unknown@20020612,opp
Unknown@20021106,opp
Lab@20160106,opp
Con@20160127,gov
Lab@20110216,opp
Con@20180516,gov
Lab@20050622,gov
Lab@20110907,opp
Lab@20130424,opp
Lab@20150916,opp
Con@20141126,gov
Lab@20160127,opp
Lab@20150114,opp
Lab@20171220,opp
Unknown@20020717,opp
Con@20110615,gov
Lab@20080430,gov
Con@20170322,gov
Con@20081112,opp
Unknown@20020710,opp
Con@20150311,gov
Con@20090506,opp
Con@20160413,gov
Lab@20180228,opp
Lab@20141015,opp
Unknown@20030319,opp
Con@20120111,gov
Lab@20080312,gov
Unknown@20010425,opp
Con@20130717,gov
Lab@20141022,opp
Lab@20110511,opp
Con@20160615,gov
Lab@20131016,opp
Con@20070606,opp
Unknown@20011212,opp
Con@20151104,gov
Con@20120418,gov
LD@20100317,opp
Lab@20140709,opp
Lab@20120418,opp
Lab@20140514,opp
Con@20110119,gov
Unknown@20031112,opp
Con@20101208,gov
Con@20090429,opp
LD@20130710,gov
LD@20050406,opp
Con@20150114,gov
Unknown@20001025,opp
Con@20111214,gov
Lab/Co-op@20120425,opp
Lab@20170705,opp
Lab@20140409,opp
LD@20090520,opp
SNP@20160608,opp
Con@20040707,opp
Con@20121219,gov
Lab@20171101,opp
Con@20120229,gov
Con@20151104,gov
Lab@20170628,opp
SNP@20180509,opp
Lab@20130626,opp
Lab/Co-op@20100609,opp
Lab/Co-op@20040609,gov
Unknown@20020508,opp
Unknown@20011017,opp
SNP@20121212,opp
Lab@20170322,opp
Unknown@20000503,opp
Unknown@20030212,opp
Lab@20171129,opp
Lab@20040908,gov
Con@20171129,gov
SNP@20171101,opp
Con@20110330,gov
Lab@20090304,gov
Con@20170712,gov
Unknown@20030326,opp
Unknown@20001122,opp
Lab@20121107,opp
Con@20180131,gov
LD@20050316,opp
Con@20040512,opp
Con@20141015,gov
Unknown@20010110,opp
Con@20180131,gov
Unknown@20000315,opp
Lab@20040505,gov
Lab@20110316,opp
Con@20180131,gov
Lab@20130911,opp
SNP@20160113,opp
LD@20110330,gov
Con@20180328,gov
SNP@20180502,opp
Unknown@20030625,opp
SNP@20090603,opp
Lab@20131127,opp
Lab/Co-op@20130710,opp
Unknown@20030305,opp
LD@20101013,gov
Lab@20101103,opp
Lab@20130710,opp
Con@20090610,opp
SNP@20160302,opp
Lab@20110622,opp
Con@20161130,gov
Con@20170628,gov
Con@20060308,opp
Con@20031203,opp
Lab@20080521,gov
Lab@20170222,opp
