Mr. Stephen Pound,gov
Mr. William Hague,opp
Mr John Baron,gov
Rory Stewart,gov
Keith Vaz,gov
Sir James Paice,gov
Craig Mackinlay,gov
Mr. Simon Burns,opp
Mr. Iain Wright,gov
Geoffrey Clifton-Brown,gov
Jane Griffiths,gov
Andy Sawford,opp
Edward Miliband,opp
Jeremy Corbyn,opp
Paul Rowen,opp
Mr. Geraint Davies,opp
Mr. Tim Boswell,opp
Jeremy Corbyn,opp
Mr. Iain Duncan  Smith,opp
Mr Dave Watts,opp
Edward Miliband,opp
Mr. Michael Howard,opp
Mr. Tony Baldry,opp
Mr. Alex Salmond,opp
Miss Julie Kirkbride,opp
Ms Angela Eagle,opp
Mrs Cheryl Gillan,gov
Fiona Onasanya,opp
James Duddridge,gov
Mr. Frank Roy,opp
Mr Khalid Mahmood,opp
Jeremy Corbyn,opp
Ms Katy Clark,gov
Mr. David Cameron,opp
Mr. William Hague,opp
Edward Miliband,opp
Dr. Desmond Turner,gov
Lorraine Fullbrook,gov
Steve Rotheram,opp
Jason McCartney,gov
Mr. David Lammy,opp
Nick Thomas-Symonds,opp
Mr. David Winnick,opp
Jeremy Corbyn,gov
Mr Russell Brown,opp
Mr Robin Walker,gov
Edward Miliband,opp
Dr Philippa Whitford,opp
John Glen,gov
Mr Ben Bradshaw,opp
Ian Austin,opp
David Lidington,gov
Mr Aidan Burley,gov
Mr. Michael Howard,opp
Stephen Phillips,gov
Alison McGovern,opp
Sir David Amess,gov
Lilian Greenwood,opp
Mr. Lindsay Hoyle,opp
Mr. Andrew Dismore,opp
Mrs Sharon Hodgson,opp
Michael Connarty,opp
Nic Dakin,opp
Ian Mearns,opp
Tony Cunningham,opp
Mr. David Cameron,opp
Harriet Harman,gov
Mr. David Cameron,opp
Alex Cunningham,opp
David Lidington,gov
Mr. William Cash,opp
Jeremy Corbyn,opp
Angus Robertson,opp
Edward Miliband,opp
Mr. Charles Kennedy,opp
Mr Nigel Dodds,opp
Dan Rogerson,gov
Heather Wheeler,gov
Martin Vickers,gov
Sir David Amess,gov
Ms Harriet Harman,opp
Mr. Eric Illsley,opp
Sir Menzies Campbell,opp
Linda Perham,opp
Naomi Long,opp
Mr Dennis Skinner,opp
Luciana Berger,opp
Mr Adrian Sanders,gov
Mr. Iain Duncan Smith,opp
Roberta Blackman-Woods,opp
Drew Hendry,opp
Mr. Patrick McLoughlin,opp
Paul Maynard,gov
Mr John Baron,gov
Martin Horwood,opp
Nick de Bois,gov
Mr. Charles Kennedy,opp
Mrs. Eleanor Laing,opp
Christopher Pincher,gov
Edward Miliband,opp
Edward Miliband,opp
Julie Cooper,opp
Mr. David Cameron,opp
Heidi Allen,gov
Mr. Roger Williams,opp
Mr. A. J. Beith,opp
Jeremy Corbyn,opp
Alison Thewliss,opp
Keith Vaz,opp
Mr. Andrew Love,gov
Ian Austin,opp
Mr Tim Yeo,gov
Mike Gapes,gov
Angus Robertson,opp
Mr. David Cameron,opp
Neil Gray,opp
Damian Green,gov
Ms Harriet Harman,opp
Lembit Öpik,opp
Mr. Ronnie Campbell,gov
Mr. Mike Weir,opp
Edward Miliband,opp
Malcolm Bruce,gov
Seema Malhotra,opp
Matt Warman,gov
Edward Miliband,opp
Dr. Doug Naysmith,gov
Diana Johnson,opp
Mr Dennis Skinner,opp
Damian Green,gov
Mr. Charles Kennedy,opp
Jeremy Corbyn,opp
Bob Blackman,gov
Ian Blackford,opp
Mr. David Cameron,opp
Mr. William Hague,opp
Chris Bryant,opp
Mr. Khalid Mahmood,opp
Phil Wilson,opp
Mr Adrian Bailey,opp
Lindsay Roy,opp
Angus Robertson,opp
David Simpson,opp
Damian Collins,gov
Mr. Edward Leigh,opp
Christine Russell,gov
Toby Perkins,opp
Ms Oona King,opp
Mr. Mark Todd,opp
Mr. Michael Howard,opp
Daniel Kawczynski,gov
Stephen Metcalfe,gov
Mr. David Cameron,opp
Alison McGovern,opp
Mr. Charles Kennedy,opp
Lynne Jones,opp
Damian Green,gov
Mr. David Cameron,opp
Mr. Michael Howard,opp
Michael Howard,opp
Paul Maynard,gov
Chris Davies,gov
Esther McVey,gov
Mr David Blunkett,opp
Mike Gapes,opp
Vicky Foxcroft,opp
Mr. David Cameron,opp
Mr. Michael Howard,opp
Mr. Simon Thomas,opp
Sir Peter Tapsell,gov
Mr. Michael Howard,opp
Martin Vickers,gov
Ms Harriet Harman,opp
Mr Alistair Carmichael,opp
Mr. David Anderson,gov
Mr. William Hague,opp
Edward Miliband,opp
Edward Miliband,opp
Rosie Cooper,opp
Mr. Michael Howard,opp
Paul Farrelly,opp
Andrew George,opp
Helen Jones,opp
Kevin Hollinrake,gov
Mr Gareth Thomas,opp
Anas Sarwar,opp
George Osborne,gov
Mr. Charles Kennedy,opp
Edward Miliband,opp
Dr. Ian Gibson,opp
Jeremy Corbyn,opp
Edward Miliband,opp
Chris Evans,opp
Jeremy Corbyn,opp
Andrew Stephenson,gov
Andrew Selous,opp
Mr. Eric Joyce,opp
Derek Conway,opp
Angus Robertson,opp
Mr Alistair Carmichael,opp
Richard Graham,gov
Nia Griffith,opp
Edward Miliband,opp
Robert Halfon,gov
Mr. Charles Kennedy,opp
Rev. Ian Paisley,opp
Lilian Greenwood,opp
Andrew Selous,gov
Mr. Michael Howard,opp
Alison Thewliss,opp
Sir Mike Penning,gov
Catherine McKinnell,opp
Edward Miliband,opp
Robert Flello,opp
Edward Miliband,opp
Edward Miliband,opp
Mr. Steve Webb,opp
Angus Robertson,opp
Paddy Tipping,opp
Mr. David Cameron,opp
Rehman Chishti,gov
Chris Skidmore,gov
Angus Robertson,opp
Duncan Hames,gov
Mr. David Cameron,opp
Meg Munn,opp
Paul Goggins,opp
Liz Saville Roberts,opp
Ms Hazel Blears,opp
Edward Miliband,opp
Mr. Iain Duncan  Smith,opp
Debbie Abrahams,opp
Sir Alan Haselhurst,gov
Philip Davies,opp
Mr. Bill Wiggin,opp
Edward Miliband,opp
Mr Nigel Evans,opp
Kevin Brennan,opp
Edward Miliband,opp
Scott Mann,gov
Mr. Andy King,opp
Julia Goldsworthy,opp
Bill Esterson,opp
David Taylor,gov
Sheila Gilmore,opp
Mr Ian Davidson,opp
Harry Cohen,gov
Mr. Michael Howard,opp
Damian Green,gov
Mr. David Cameron,opp
Mr Angus Brendan MacNeil,opp
Catherine McKinnell,opp
Martyn Day,opp
Jo Swinson,gov
Mrs Mary Glindon,opp
Edward Miliband,opp
Gregg McClymont,opp
Mr. Graham Brady,opp
Paul Uppal,gov
Edward Miliband,opp
Mr. William Hague,opp
Jim Dobbin,opp
Pete Wishart,opp
Angus Robertson,opp
Simon Hart,gov
Helen Jones,opp
Mr. Mike Wood,gov
Damian Green,gov
Mike Gapes,opp
Edward Miliband,opp
Amanda Milling,gov
Edward Miliband,opp
David Mowat,gov
Joan Walley,opp
Edward Miliband,opp
Mr. Crispin Blunt,opp
Dr Liam Fox,gov
Nigel Dodds,cas
John Mc Nally,opp
Chris Ruane,gov
Mr. Michael Howard,opp
Mark Menzies,gov
Richard Graham,gov
Mr. Iain Duncan  Smith,opp
Mr. Fabian Hamilton,gov
Andrew Bingham,gov
Andrew Stephenson,gov
Michael Ancram,opp
Mr. David Cameron,opp
Mr. Charles Kennedy,opp
David Taylor,opp
Jake Berry,gov
Mr. Alex Salmond,opp
Jackie Doyle-Price,gov
Martyn Day,opp
Gordon Henderson,gov
Graham Jones,opp
Ms Meg Munn,gov
Martin Salter,gov
Stephen Timms,opp
Jeremy Corbyn,opp
Gordon Banks,gov
Patrick Grady,opp
Mr. Michael Howard,opp
Andrew Jones,gov
Mr. Jim Cunningham,opp
Mr Denis MacShane,opp
Helen Jones,opp
Oliver Colvile,gov
Mr Graham Brady,gov
Paul Blomfield,opp
Mr Bob Ainsworth,opp
Mr Jeffrey M. Donaldson,opp
Mr. David Cameron,opp
Sheryll Murray,gov
Tom Blenkinsop,opp
Ian Blackford,opp
Mr. Charles Kennedy,opp
Jason McCartney,gov
Mr. Andrew Rowe,opp
Mr. Michael Foster,opp
Mr Tom Clarke,opp
Alison Thewliss,opp
Mr. Charles Kennedy,opp
Mr Crispin Blunt,gov
Mr David Anderson,opp
Mark Tami,opp
Mr. Mike Weir,opp
Mr William Cash,gov
Mr. Barry Sheerman,gov
Mr. David Cameron,opp
Zac Goldsmith,gov
Mr Dennis Skinner,opp
Mr. Huw Edwards,opp
Mr. Gordon Marsden,gov
Angus Robertson,opp
Fiona Mactaggart,opp
Mr. Graham Allen,gov
Mr. Stephen O'Brien,opp
Mr. Jeremy Browne,opp
Mr. Michael Howard,opp
Ms Nadine Dorries,gov
Mrs Emma Lewell-Buck,opp
Sir William Cash,gov
Edward Miliband,opp
Sue Doughty,opp
Dan Jarvis,opp
Paul Uppal,gov
Denzil Davies,opp
Jeremy Corbyn,opp
Maria Caulfield,gov
Damian Green,gov
Kevin Brennan,gov
Mr. Iain Duncan  Smith,opp
Mr. Charles Kennedy,opp
Mr. David Cameron,opp
Rushanara Ali,opp
Edward Miliband,opp
Mr. David Cameron,opp
Mr Angus Brendan MacNeil,opp
Mrs Anne-Marie Trevelyan,gov
Robert Jenrick,gov
Chris Bryant,opp
Mims Davies,gov
Simon Hughes,gov
Mr. Iain Duncan  Smith,opp
Jeremy Corbyn,opp
Simon Hoare,gov
Mr. Bob Blizzard,opp
Tom Blenkinsop,opp
Gregory Barker,opp
Mr. William Hague,opp
Charlie Elphicke,gov
Mr. Phil Sawford,opp
Chris Ruane,opp
Mr George Howarth,opp
Mr Tom Clarke,opp
Mr. Michael Ancram,opp
Huw Irranca-Davies,gov
Mr. Eric Forth,opp
Michael Tomlinson,gov
Mr. David Cameron,opp
Edward Miliband,opp
Mr. William Hague,opp
Mr. Robert Jackson,opp
Meg Munn,opp
Mr. William Hague,opp
Edward Miliband,opp
Jeremy Corbyn,opp
Mr. Michael Howard,opp
Margaret Curran,opp
Mr. David Cameron,opp
Simon Hughes,opp
Mr. William Hague,opp
Michael Connarty,gov
Lindsay Roy,opp
Mr. John Greenway,opp
Mr. Mark Francois,opp
Mr. Jim Dobbin,opp
Mr. William Hague,opp
Julie Hilling,opp
Andrew Percy,gov
Mr. Charles Kennedy,opp
Mr. Peter Luff,opp
Laura Moffatt,opp
Andrew George,gov
Sir Roger Gale,gov
Rev. Ian Paisley,opp
Angus Robertson,opp
Anna Turley,opp
Mr. David Cameron,opp
Mrs Jenny Chapman,opp
Naomi Long,opp
Simon Hart,gov
Kevin Brennan,gov
Mr. David Cameron,opp
Ms Harriet Harman,opp
Mrs Emma Lewell-Buck,opp
Sir Gerald Howarth,gov
Toby Perkins,opp
Mr Geoffrey Robinson,opp
Liz Blackman,opp
Mr Barry Sheerman,opp
Iain Wright,gov
Mr. Bob Blizzard,gov
Simon Hughes,gov
Mr. Jim Cunningham,opp
Mr. Andrew Rosindell,opp
Damian Green,gov
Alan Brown,opp
Siobhain McDonagh,opp
Ian Blackford,opp
Mr. Jim McGovern,gov
Kelvin Hopkins,gov
Simon Hoare,gov
Mr. David Cameron,opp
Jim Sheridan,opp
Mr. Julian Brazier,opp
Mr John Baron,gov
Mr Peter Bone,gov
Wera Hobhouse,opp
Dr. Andrew Murrison,opp
Iain Stewart,gov
Fiona Bruce,gov
Mr. Stephen O'Brien,opp
Jonathan Edwards,opp
James Morris,gov
Mr David Lammy,opp
Karl Turner,opp
Mr Alan Mak,gov
Andrew Miller,gov
Mr Gregory Campbell,opp
Mr. Nick Harvey,opp
Christopher Pincher,gov
Mr. David Cameron,opp
Jack Dromey,opp
Mr. George Osborne,opp
Mrs Anne Main,gov
Mr Pat McFadden,opp
Sir Peter Tapsell,gov
Rebecca Pow,gov
Pamela Nash,opp
Jeremy Corbyn,opp
Mr. Mark Prisk,opp
James Wharton,gov
Mr. Bill O'Brien,opp
Mr. Henry Bellingham,opp
Edward Miliband,opp
Andy Sawford,opp
Damian Hinds,gov
Jeremy Corbyn,opp
Rosie Cooper,opp
Edward Miliband,opp
Mrs Emma Lewell-Buck,opp
Mr. Desmond Swayne,opp
Mr. Andrew Dismore,opp
Andrew Bingham,gov
Anna Turley,opp
Oliver Dowden,gov
Mr. Stephen Hepburn,opp
Jim Shannon,opp
Mr. Stephen O'Brien,opp
Mr. David Cameron,opp
Mr. David Cameron,opp
Michael Fabricant,opp
Clive Efford,opp
Mrs Anne-Marie Trevelyan,gov
Stephen Doughty,opp
Edward Miliband,opp
Chris Ruane,gov
Jake Berry,gov
Mr. David Clelland,gov
Mr. Charles Kennedy,opp
Mr. Charles Kennedy,opp
Mr. Edward Davey,opp
Charles Hendry,opp
Hilary Benn,opp
Mr Nigel Dodds,opp
Dr William McCrea,opp
John Glen,gov
Chris Kelly,gov
Mr. Eric Pickles,opp
Kevin Foster,gov
Mr. Peter Brooke,opp
Angus Robertson,opp
Michelle Thomson,opp
Michael Connarty,opp
Mr. David Cameron,opp
Mr. Ben Chapman,gov
Steve Double,gov
Sir William Cash,gov
Jeremy Quin,gov
George Osborne,gov
Mr. Owen Paterson,opp
Sir Bob Russell,gov
Rehman Chishti,gov
Michelle Donelan,gov
Mr. Mohammad Sarwar,opp
Ann Clwyd,opp
Ian Blackford,opp
Edward Miliband,opp
Mrs Theresa Villiers,gov
Mr David Lammy,opp
Mr. Mohammad Sarwar,gov
Mr. John Hume,opp
Michael Connarty,opp
John Howell,gov
Martin Vickers,gov
Owen Smith,opp
Richard Graham,gov
Mr Jamie Reed,opp
Gavin Williamson,gov
Ann Winterton,opp
Anna Soubry,gov
Joanna Cherry,opp
Paul Blomfield,opp
Bob Blackman,gov
Mr. Charles Kennedy,opp
Mr. Stephen McCabe,opp
Jeremy Corbyn,opp
Mr. Peter Bottomley,opp
Gavin Barwell,gov
Chris Grayling,opp
Andrew Stephenson,gov
Sir Stuart Bell,opp
Martin Salter,gov
Lisa Nandy,opp
Mr David Winnick,opp
Mr. Michael Howard,opp
Ann McKechin,opp
Mr. David Cameron,opp
Mr. Nick Clegg,opp
Mr. Gerald Kaufman,opp
Charlotte Leslie,gov
Mr Dave Watts,opp
Heather Wheeler,gov
Mr. Charles Kennedy,opp
Chris Grayling,opp
Andrew Rosindell,gov
Mark Tami,gov
Sir Malcolm Bruce,gov
Mr. Alex Salmond,opp
Mr. Crispin Blunt,opp
Michael Howard,opp
Mr David Davis,gov
Mr. Paul Goggins,opp
Edward Miliband,opp
Dr Tania Mathias,gov
Mr. Piara S. Khabra,gov
Stephen Metcalfe,gov
Yasmin Qureshi,opp
Jeremy Corbyn,opp
Mr Nigel Dodds,opp
David Winnick,gov
Mrs Eleanor Laing,gov
Ian Blackford,opp
Jeremy Corbyn,opp
Mr Jack Straw,opp
Kelvin Hopkins,opp
Nic Dakin,opp
David Taylor,opp
Edward Miliband,opp
Mr. Michael Jack,opp
Charlie Elphicke,gov
Mr. Iain Duncan  Smith,opp
Edward Miliband,opp
Mr Brian H. Donohoe,opp
Mr. Brian White,opp
Mr. Eric Illsley,opp
Mr Andrew Tyrie,gov
Ms Harriet Harman,opp
George Osborne,gov
Thangam Debbonaire,opp
Liz Blackman,opp
Mrs Sharon Hodgson,opp
Mr. John Hayes,opp
Jeremy Corbyn,opp
Joan Walley,opp
Pamela Nash,opp
Natascha Engel,gov
Mr. Andrew Mitchell,opp
Andrew Selous,gov
Mr. Michael Howard,opp
David Simpson,opp
Mr Aidan Burley,gov
Mr Ben Bradshaw,opp
Andrea Jenkyns,gov
Anna Soubry,gov
Eddie Hughes,gov
Mr Tom Harris,opp
Mr Nigel Dodds,opp
Norman Lamb,opp
Huw Irranca-Davies,gov
Mr Ben Bradshaw,opp
Mr. Alex Salmond,opp
Ian Blackford,opp
Edward Miliband,opp
Ian Blackford,opp
Harriett Baldwin,gov
Anne Picking,gov
Meg Hillier,opp
Mark Menzies,gov
Stephen Gethins,opp
Edward Miliband,opp
Steve Double,gov
Mr. James Gray,opp
Sir Menzies Campbell,opp
Sir Peter Tapsell,opp
Ann Winterton,opp
Mr. David Cameron,opp
Jeremy Corbyn,opp
Mr. David Cameron,opp
Mr Denis MacShane,opp
Mrs. Helen Liddell,gov
Mr. Michael Howard,opp
Jim Sheridan,opp
Ms Harriet Harman,opp
Angus Robertson,opp
Mr Peter Bone,gov
Emily Thornberry,opp
Andrea Jenkyns,gov
Paul Goggins,opp
Steve Brine,gov
Mr. Michael Howard,opp
Mr. Edward Garnier,opp
Richard Ottaway,gov
Mr Nick Raynsford,opp
Michael Howard,opp
Chris Bryant,opp
Jeremy Corbyn,opp
Mr. Desmond Browne,opp
Mr. Charles Kennedy,opp
Edward Miliband,opp
Mr. Simon Thomas,opp
Mr. Jonathan Djanogly,opp
Mr. Andrew Stunell,opp
Mrs. Lorna Fitzsimons,gov
Mr. Peter Luff,opp
Anna Soubry,gov
Edward Miliband,opp
George Osborne,gov
Angus Robertson,opp
Jeremy Corbyn,opp
Mr. David Cameron,opp
George Osborne,gov
Mr Dennis Skinner,opp
Edward Miliband,opp
Mr. Paul Goggins,opp
Gavin Barwell,gov
Mr. Michael Meacher,gov
Simon Hughes,gov
Mr. Martin Caton,gov
Paul Burstow,gov
Mr. Tom Levitt,opp
Mr. William Hague,opp
Mr. Gerry Steinberg,gov
Mr. James Paice,opp
Chris Bryant,gov
David T. C. Davies,gov
George Osborne,gov
Mr Iain McKenzie,opp
Jeremy Corbyn,opp
Richard Fuller,gov
Mr. David Cameron,opp
Mr. Charles Kennedy,opp
Ian Lucas,opp
Mr Adrian Sanders,gov
Ms Diane Abbott,opp
Nick Smith,opp
Andrew Selous,gov
Mr Ben Bradshaw,opp
Jeremy Corbyn,opp
Q6.   Andy King,opp
Jeremy Corbyn,opp
Nick Thomas-Symonds,opp
John Woodcock,opp
Mr. Anthony D. Wright,gov
Susan Kramer,opp
Mr Dave Watts,opp
Lembit Öpik,opp
Dr. Andrew Murrison,opp
Mr. Iain Duncan Smith,opp
Mr. Nigel Beard,gov
Rory Stewart,gov
Caroline Nokes,gov
John Glen,gov
Mr Ronnie Campbell,opp
Paul Rowen,opp
Harriet Harman,gov
Mr. Graham Brady,opp
Jeremy Corbyn,opp
Thelma Walker,opp
Ann McKechin,opp
Mrs Louise Ellman,opp
Nigel Adams,gov
Mark Tami,opp
Mr Adrian Sanders,gov
Mr. Roger Gale,opp
Edward Miliband,opp
Mr. John Baron,opp
Jeremy Corbyn,opp
Mr. Charles Kennedy,opp
Chris Grayling,opp
Angus Robertson,opp
Mr. Stephen Day,opp
Edward Miliband,opp
Mr. David Cameron,opp
Jackie Doyle-Price,gov
Mr. Dennis Skinner,gov
Ms Harriet Harman,opp
Rushanara Ali,opp
Ms Angela Eagle,opp
David T.C. Davies,opp
Mr Ronnie Campbell,opp
Michael Howard,opp
Mr. David Cameron,opp
Philip Davies,gov
Mr. Nick Clegg,opp
Jeremy Corbyn,opp
Stuart Blair Donaldson,opp
Mr. Eric Forth,opp
Miss Anne Begg,gov
Chris Bryant,opp
Helen Jones,opp
Edward Miliband,opp
Mr. William Cash,opp
Penny Mordaunt,gov
Roger Mullin,opp
Alex Cunningham,opp
Mr Gregory Campbell,opp
Jim Sheridan,opp
Mr. David Burrowes,opp
Steve Double,gov
Ms Meg Munn,opp
Mr. David Cameron,opp
Crispin Blunt,gov
Dr Andrew Murrison,gov
Mr John Baron,gov
Luke Graham,gov
Jonathan Lord,gov
Simon Hart,gov
Seema Malhotra,opp
Angus Robertson,opp
John Stevenson,gov
Mr Nigel Evans,gov
Robert Flello,opp
Mr. Iain Duncan Smith,opp
Mr. David Cameron,opp
Keith Vaz,opp
Dr Rosena Allin-Khan,opp
Emily Thornberry,opp
Alec Shelbrooke,gov
Dr Alan Whitehead,opp
Kirsty Blackman,opp
Mr. David Cameron,opp
Mr. Michael Howard,opp
Mr. Michael Howard,opp
Mr. Michael Howard,opp
Chris Skidmore,gov
Jo Churchill,gov
Sir Peter Bottomley,gov
Mr. David Cameron,opp
Edward Miliband,opp
Harriet Harman,gov
Lucy Frazer,gov
Mr Andrew Lansley,gov
Mr. David Kidney,opp
Mr. David Cameron,opp
Mr. Brian Binley,opp
Johnny Mercer,gov
Julian Smith,gov
David Mackintosh,gov
Edward Miliband,opp
Mrs. Angela Browning,opp
Mr Kevin Barron,opp
Mr. John Wilkinson,opp
Bob Russell,gov
Pauline Latham,gov
Kevin Hollinrake,gov
Fiona O'Donnell,opp
Ann Winterton,opp
Mrs. Cheryl Gillan,opp
Mr. Andy Reed,gov
Mr. Mike Hall,gov
Mr. Michael Howard,opp
Harriett Baldwin,gov
Meg Hillier,opp
Mr Tom Harris,opp
Susan Elan Jones,opp
Brandon Lewis,gov
Mr. Eric Forth,opp
Philip Davies,gov
George Kerevan,opp
Mrs Linda Riordan,opp
Kevin Brennan,opp
Mr. Elfyn Llwyd,opp
Mr Simon Burns,gov
Mrs. Madeleine Moon,gov
Ms Harriet Harman,opp
Michael Howard,opp
Mr. Mark Todd,opp
Mr. David Cameron,opp
Lynne Jones,opp
Anne Snelgrove,gov
Mr. Wayne David,gov
Mr. Philip Hammond,opp
Pamela Nash,opp
Caroline Lucas,opp
Patricia Gibson,opp
George Osborne,gov
Edward Miliband,opp
Meg Hillier,opp
Keith Vaz,gov
Edward Miliband,opp
William Hague,gov
Mr Laurence Robertson,gov
Angus Robertson,opp
Helen Jones,opp
Mr. John Baron,opp
Jeremy Corbyn,opp
Kevin Foster,gov
Emily Thornberry,opp
Mr. Laurence Robertson,opp
Mr. Gwyn Prosser,opp
Dr. Phyllis Starkey,gov
Sir Menzies Campbell,opp
Mr. David Cameron,opp
Mr Dennis Skinner,opp
Sir Alan Beith,gov
Mr. Michael Howard,opp
Mrs. Claire Curtis-Thomas,gov
Helen Jones,gov
James Brokenshire,opp
Edward Miliband,opp
Mr. Parmjit Dhanda,opp
Ms Harriet Harman,opp
Mr. Michael Clapham,opp
Dr Alan Whitehead,opp
Edward Miliband,opp
Mr. Michael Ancram,opp
Mike Kane,opp
Andrew Jones,gov
Stella Creasy,opp
David Linden,opp
Mr. Charles Kennedy,opp
Dr Alasdair McDonnell,opp
Jeremy Corbyn,opp
Damian Green,gov
Mr. David Cameron,opp
Lucy Powell,opp
Robert Neill,opp
Mr. Simon Burns,opp
Mr. David Crausby,gov
Mr. William Hague,opp
John Penrose,opp
Alex Cunningham,opp
Mr. Patrick Hall,gov
Sir David Amess,gov
Kevin Brennan,opp
Edward Miliband,opp
Charlotte Leslie,gov
Mr. Michael Howard,opp
Alison Thewliss,opp
Miss Anne McIntosh,opp
Andrew Gwynne,opp
Gavin Shuker,opp
Kevin Hollinrake,gov
Helen Whately,gov
Mr. Eric Martlew,opp
Jeremy Corbyn,opp
Kali Mountford,gov
Mr. Stephen Pound,opp
Andy King,opp
Mr. David Cameron,opp
Kate Green,opp
Jeremy Corbyn,opp
Mr. Ian Davidson,opp
Edward Miliband,opp
Andy King,opp
Alok Sharma,gov
Angus Robertson,opp
Tim Farron,opp
Clive Efford,opp
Julie Elliott,opp
George Hollingbery,gov
Mr. David Cameron,opp
Mr. Edward Vaizey,opp
Mr. Malcolm Savidge,gov
Mark Lazarowicz,opp
Mr Michael Meacher,opp
Mark Durkan,opp
Dr. George Turner,opp
Geoffrey Clifton-Brown,gov
Mr Andrew Turner,gov
Mr. Bill Wiggin,opp
Laura Moffatt,opp
Andrea Leadsom,gov
Jim Shannon,opp
Miss Ann Widdecombe,opp
Edward Miliband,opp
Mr. Derek Twigg,opp
Mr. David Cameron,opp
Mr. Gordon Marsden,gov
Simon Kirby,gov
Damian Green,gov
Stuart Andrew,gov
Mr. Ian Davidson,gov
Mr. James Gray,opp
Mr Peter Bone,gov
David Simpson,opp
Fiona Bruce,gov
Jeremy Corbyn,opp
Mr Peter Bone,gov
Sir Menzies Campbell,gov
Nia Griffith,opp
Ms Karen Buck,opp
Alison McGovern,opp
Mike Wood,gov
Mr. William Hague,opp
Ian Blackford,opp
Mr Richard Bacon,gov
Stephen Hammond,gov
Debbie Abrahams,opp
Mr. Robert Goodwill,opp
Mr. Owen Paterson,opp
Mr. Michael Howard,opp
Jeremy Corbyn,opp
Stephen Mosley,gov
Mr. Archie Norman,opp
Deidre Brock,opp
Mr. Elfyn Llwyd,opp
Alex Salmond,opp
Sandra Osborne,gov
Edward Miliband,opp
Mr Alan Reid,gov
Mr. David Cameron,opp
Paul Blomfield,opp
Mr. David Cameron,opp
Jeremy Corbyn,opp
Ian Mearns,opp
Mr Crispin Blunt,gov
Mr. Adrian Bailey,gov
Harriet Harman,gov
Mr Christopher Chope,gov
Paddy Tipping,opp
Andy McDonald,opp
Mr. Tony McWalter,gov
Angus Robertson,opp
Mr Richard Bacon,gov
Tom Blenkinsop,opp
Ian Austin,opp
Mr. Charles Kennedy,opp
Paul Goggins,opp
Margaret Hodge,opp
David Cameron,opp
Mr. Charles Kennedy,opp
Mr. Andrew Dismore,gov
Yasmin Qureshi,opp
Mr Mark Williams,gov
Edward Miliband,opp
Norman Baker,gov
Helen Goodman,gov
Edward Miliband,opp
Mr. Adrian Bailey,gov
Angus Robertson,opp
Martin Salter,gov
Jim Shannon,opp
Jo Platt,opp
Jeremy Corbyn,opp
Mr James Gray,gov
John Redwood,gov
Ms Angela Eagle,opp
William Hague,gov
Mr. Michael Howard,opp
Richard Graham,gov
George Osborne,gov
Mr. Richard Bacon,opp
Angus Robertson,opp
Dr. Vincent Cable,opp
Mr Wayne David,opp
Craig Mackinlay,gov
Mr. David Cameron,opp
Mr Charles Walker,gov
Sir Peter Luff,gov
Ian Lavery,opp
Edward Miliband,opp
Mr. Chris Mullin,gov
Sir Julian Brazier,gov
Mr. Malcolm Bruce,opp
Mark Reckless,gov
Pete Wishart,opp
Jeremy Corbyn,opp
Ian Mearns,opp
Paula Sherriff,opp
Mr. Michael Howard,opp
Mel Stride,gov
Mr Stephen Hepburn,opp
Mr Robin Walker,gov
Mr Elfyn Llwyd,opp
Jeremy Corbyn,opp
Mr. David Cameron,opp
Michael Howard,opp
Kerry McCarthy,opp
Edward Miliband,opp
Mr. Nicholas Soames,opp
Mr. James Paice,opp
William Hague,gov
Edward Miliband,opp
Ian Blackford,opp
Mr Jacob Rees-Mogg,gov
Sir Archie Hamilton,opp
Hugh Robertson,opp
Simon Wright,gov
Mr Nigel Dodds,opp
Ben Bradley,gov
Nadine Dorries,gov
Mr James Gray,gov
Sir Teddy Taylor,opp
Mr. Michael Howard,opp
Mr. Gerald Howarth,opp
Mr. Iain Duncan  Smith,opp
Keith Vaz,opp
Mr. Charles Kennedy,opp
Margaret Moran,opp
Ann Winterton,opp
Mr. Richard Allan,opp
Harriet Harman,gov
Mr Kenneth Clarke,gov
Mr Gerry Sutcliffe,opp
Mr David Winnick,opp
Mr. Russell Brown,opp
Mr. Alan Reid,opp
Simon Kirby,gov
Mr. Michael Howard,opp
Mr Elfyn Llwyd,opp
Ms Diane Abbott,opp
Rushanara Ali,opp
Mr. Nick Clegg,opp
Matt Western,opp
Mr Ben Bradshaw,opp
Mr. Gregory Barker,opp
Mr. Charles Kennedy,opp
Miss Anne Begg,opp
Jonathan Edwards,opp
Mr. Desmond Swayne,opp
Mr. Gordon Marsden,gov
Duncan Hames,gov
Mr. David Cameron,opp
Craig Mackinlay,gov
Ian Mearns,opp
Tom Greatrex,opp
Paul Flynn,opp
Chris Bryant,opp
Paul Goggins,opp
Martin Horwood,gov
Mr Nigel Dodds,opp
Sir Alan Beith,gov
Mr. Michael Howard,opp
Mr. John Randall,opp
Daniel Kawczynski,gov
Liz Blackman,gov
Ann McKechin,gov
Mr. David Cameron,opp
Mr Nigel Dodds,opp
Jeremy Corbyn,opp
Mr James Gray,gov
Dr James Davies,gov
Edward Miliband,opp
Mr. David Stewart,opp
Mr. Eric Joyce,opp
Stephen Hammond,gov
